#OK
#SQL= select Type, stellarMass
#	    from Henriques2015a..MRscPlanck1    
#	where snapnum=11 and StellarMass > 0.01
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2020-01-30 20:31:22.459 CET
#QUERYTIME 80 millisec
#COLUMN 1 name=Type JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 2 name=stellarMass JDBC_TYPE=7 JDBC_TYPENAME=real
Type,stellarMass
0,0.010000219
0,0.010001318
0,0.010003909
0,0.010004645
0,0.010005109
0,0.010005198
0,0.010006572
0,0.010006668
0,0.010006713
0,0.010008228
0,0.010010275
0,0.010010283
0,0.010010712
0,0.010010791
0,0.010010918
0,0.010011035
0,0.0100110695
0,0.010011188
0,0.010011876
0,0.010012101
0,0.010012222
0,0.0100127
0,0.010012963
0,0.010013406
0,0.010014172
0,0.010015654
0,0.010016201
0,0.010017071
0,0.01001827
0,0.010020173
0,0.010020957
0,0.010021466
0,0.01002159
0,0.010022124
0,0.01002245
0,0.010024816
0,0.010025179
0,0.010025992
0,0.010026899
0,0.0100300135
0,0.010032507
0,0.010032811
0,0.010034887
0,0.010035059
0,0.010036126
0,0.010037182
0,0.010037588
2,0.010038196
0,0.010039188
0,0.01003927
0,0.010039602
0,0.010039782
0,0.010039846
0,0.010040656
0,0.01004193
0,0.010043178
0,0.010043497
0,0.010043936
0,0.010044678
0,0.010045038
0,0.010045483
0,0.010045756
0,0.010046315
0,0.010047026
0,0.010047735
0,0.010047754
0,0.010050072
0,0.010050302
0,0.010052563
0,0.010052682
0,0.010053055
0,0.010053905
0,0.0100539075
0,0.010054472
0,0.010055492
0,0.010056109
0,0.0100562535
0,0.010057302
0,0.010057758
0,0.010059073
0,0.010059799
0,0.010059862
0,0.010059862
0,0.0100600645
0,0.01006019
0,0.010060479
0,0.010060936
0,0.010060992
0,0.010061107
0,0.010062085
0,0.01006246
0,0.010063978
0,0.010067086
0,0.01006716
0,0.010067702
0,0.010068402
0,0.0100691775
0,0.01007086
0,0.0100712795
0,0.010071389
0,0.010072166
0,0.010072309
0,0.010072927
0,0.010073889
0,0.010074047
0,0.010075618
0,0.010076893
0,0.010077049
0,0.01007712
0,0.010077467
0,0.01007879
0,0.010079035
0,0.010079313
0,0.010081187
0,0.010081466
0,0.010082937
0,0.010083412
0,0.010083565
0,0.010083631
0,0.01008607
0,0.010087662
0,0.010087879
0,0.01008788
0,0.010088548
0,0.010089438
0,0.010093656
0,0.010094406
0,0.010095249
0,0.010096991
0,0.010097851
0,0.010098433
0,0.010098813
0,0.01010049
0,0.010101275
0,0.010101413
0,0.010102558
0,0.010102758
0,0.010102889
0,0.01010378
0,0.010105496
0,0.01010556
0,0.010106476
0,0.010106514
0,0.010106687
0,0.010107214
0,0.0101072695
0,0.010108151
0,0.010108798
0,0.010108952
0,0.01010939
0,0.010110457
0,0.0101110665
0,0.010111153
0,0.010111622
0,0.010111892
0,0.0101119075
0,0.010112166
0,0.010113153
0,0.010113922
0,0.010114003
0,0.010114372
0,0.010114843
0,0.01011716
0,0.010117877
0,0.010118418
0,0.010121673
0,0.010123248
0,0.0101268105
0,0.010127403
0,0.010129402
0,0.010130864
0,0.010131555
0,0.010131955
0,0.010132538
0,0.010132885
0,0.010133497
0,0.010133653
0,0.0101336725
0,0.010137138
0,0.0101383105
0,0.010138362
0,0.01013841
0,0.010138927
0,0.010139566
0,0.010140682
0,0.010141044
0,0.010142439
0,0.010142593
0,0.010142856
0,0.010143811
0,0.010143842
0,0.010143914
0,0.010144505
0,0.010145442
0,0.010146451
0,0.010147793
0,0.010148328
0,0.010148596
0,0.010149045
0,0.01014982
0,0.010150566
0,0.010151667
0,0.010151842
0,0.010152747
0,0.010154422
0,0.010156441
0,0.010157188
0,0.010158746
0,0.010160148
0,0.010160449
0,0.010160472
0,0.010160895
0,0.01016146
0,0.010161768
0,0.010162851
0,0.010163641
0,0.010164234
0,0.010164906
0,0.010168243
0,0.010171383
0,0.010171436
0,0.010171873
0,0.010172527
0,0.010172597
0,0.010173393
0,0.010174064
0,0.010174705
0,0.010175523
0,0.010178483
0,0.010178637
0,0.010179048
0,0.010179425
0,0.010179462
0,0.010179956
0,0.010179995
0,0.010180786
0,0.010180849
0,0.01018092
0,0.010181069
0,0.010181389
0,0.0101815425
0,0.010183236
