#OK
#SQL= select Type, stellarMass
#	from Henriques2020a..MR   
#	where snapnum=11 and StellarMass > 0.01
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2020-01-31 15:29:12.457 CET
#QUERYTIME 75 millisec
#COLUMN 1 name=Type JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 2 name=stellarMass JDBC_TYPE=7 JDBC_TYPENAME=real
Type,stellarMass
0,0.010000262
0,0.0100003015
0,0.010000454
0,0.010000492
0,0.0100012515
0,0.010001273
0,0.010002228
0,0.010002316
0,0.01000285
0,0.010003653
0,0.010003712
0,0.010003957
0,0.010005913
0,0.010007439
0,0.010007616
0,0.010007869
0,0.010008778
0,0.010009337
0,0.010009756
0,0.010010317
0,0.01001041
0,0.01001043
0,0.010010702
0,0.010010803
0,0.010011942
0,0.010013318
0,0.010013584
0,0.010014093
0,0.010015788
0,0.010016302
0,0.010017024
0,0.010017103
0,0.01001724
0,0.010018884
0,0.010019038
0,0.010020123
0,0.010020227
0,0.010021374
0,0.01002168
0,0.01002196
0,0.010022629
0,0.010023898
0,0.010024029
0,0.010024225
0,0.010024345
0,0.010028736
0,0.010029574
0,0.010030349
0,0.010030627
0,0.010031064
0,0.010033528
0,0.01003353
0,0.010034312
0,0.010034826
0,0.010035044
0,0.010036428
0,0.010037548
0,0.010038021
0,0.010038687
0,0.010039177
0,0.010039551
0,0.010039606
0,0.010040315
0,0.010040538
0,0.010041778
0,0.010042819
0,0.010043127
0,0.010043371
0,0.010043904
0,0.010044009
0,0.010044448
0,0.0100449845
0,0.010045249
0,0.010045347
0,0.010045571
0,0.010045895
0,0.010045901
0,0.010047745
0,0.010048257
0,0.0100483615
0,0.010049038
0,0.010049177
0,0.010049244
0,0.010049873
0,0.010050052
0,0.010050166
0,0.010050253
0,0.010050303
0,0.010050575
0,0.010051203
0,0.010051617
0,0.010052185
0,0.010052444
0,0.010052546
0,0.010052875
0,0.0100530265
0,0.010054612
0,0.010054902
0,0.010055507
0,0.010055851
0,0.0100560235
0,0.010056269
0,0.010058436
0,0.010058733
0,0.010058866
0,0.010059239
0,0.010059585
0,0.010060098
0,0.010060584
0,0.010060621
0,0.010060743
0,0.010061419
0,0.010064933
0,0.010065408
0,0.010066314
0,0.010067846
0,0.010068554
0,0.010068955
0,0.010069324
0,0.010070028
0,0.0100707235
0,0.010070836
0,0.010071087
0,0.010072054
0,0.010072239
0,0.010072938
0,0.010073292
0,0.0100747235
0,0.010075096
0,0.010075181
0,0.010075682
0,0.010076331
0,0.0100765275
0,0.010076809
0,0.010077277
0,0.010077847
0,0.010078045
0,0.010079181
0,0.010079434
0,0.010079492
0,0.010080113
0,0.010080752
0,0.010081211
0,0.010081912
0,0.010082708
0,0.010083423
0,0.010084454
0,0.010085538
0,0.010085597
0,0.010085772
0,0.010086561
0,0.010086591
0,0.010086821
0,0.010087455
0,0.010088459
0,0.010089178
0,0.010089617
0,0.010090226
0,0.010090669
0,0.010091599
0,0.010092492
0,0.010092752
0,0.010094424
0,0.010094583
0,0.010094628
0,0.010095433
0,0.010095517
0,0.01009718
0,0.010097763
0,0.010097808
0,0.010097856
0,0.010098631
0,0.010099233
0,0.010099383
0,0.010099702
0,0.010099928
0,0.010101722
0,0.010102326
0,0.010102643
0,0.010104838
0,0.010105475
0,0.010106948
0,0.0101070525
0,0.01010717
